carrier,jurisdiction,period,route,data_source,visibility,value,n_obs,aidm_variable,mas_function,valuation_type,unit,origin_airport,dest_airport,year,month
AC,USA,2023-07,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,7.0
B6,USA,2023-03,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6392405063291139,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,KEF,2023.0,3.0
AC,USA,2023-12,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.6136363636363636,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,YYZ,2023.0,12.0
B6,USA,2023-02,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7253886010362695,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,JFK,2023.0,2.0
B6,USA,2023-03,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8133333333333334,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,LGA,2023.0,3.0
B6,USA,2023-07,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3473684210526316,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,YYZ,2023.0,7.0
AC,USA,2023-02,JFK-EWR,BTS_T100_PLACEHOLDER,HIGH,0.46408839779005523,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,EWR,2023.0,2.0
PD,USA,2023-08,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.2897727272727273,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,ORD,2023.0,8.0
B6,USA,2023-06,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3743016759776536,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,YYZ,2023.0,6.0
PD,USA,2023-07,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,0.30994152046783624,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,BOS,2023.0,7.0
PD,USA,2023-12,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,LGA,2023.0,12.0
AC,USA,2023-03,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8562091503267973,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,3.0
B6,USA,2023-09,EWR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.5,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,KEF,2023.0,9.0
B6,USA,2023-07,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.7424242424242424,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,ORD,2023.0,7.0
PD,USA,2023-01,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.9040404040404041,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,BOS,2023.0,1.0
B6,USA,2023-01,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.3,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,ORD,2023.0,1.0
PD,USA,2023-06,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.7586206896551724,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,LGA,2023.0,6.0
AC,USA,2023-01,JFK-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7530864197530864,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,BOS,2023.0,1.0
AC,USA,2023-10,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,0.38333333333333336,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,CDG,2023.0,10.0
AC,USA,2023-05,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7857142857142857,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,BOS,2023.0,5.0
PD,USA,2023-08,LHR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6445783132530121,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,LGA,2023.0,8.0
PD,USA,2023-09,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.46357615894039733,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,9.0
B6,USA,2023-07,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5425531914893617,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,EWR,2023.0,7.0
B6,USA,2023-09,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5947368421052631,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,CDG,2023.0,9.0
B6,USA,2023-03,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.36423841059602646,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,EWR,2023.0,3.0
B6,USA,2023-11,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9072847682119205,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,JFK,2023.0,11.0
B6,USA,2023-03,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.42391304347826086,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,LGA,2023.0,3.0
PD,USA,2023-07,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.68,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,YYZ,2023.0,7.0
B6,USA,2023-12,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.4591194968553459,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,BOS,2023.0,12.0
PD,USA,2023-08,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9005847953216374,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,LGA,2023.0,8.0
B6,USA,2023-04,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4948453608247423,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,ORD,2023.0,4.0
B6,USA,2023-03,LHR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.8024691358024691,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,KEF,2023.0,3.0
B6,USA,2023-11,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.29743589743589743,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,EWR,2023.0,11.0
AC,USA,2023-03,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7607361963190185,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,YYZ,2023.0,3.0
B6,USA,2023-01,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.4358974358974359,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,KEF,2023.0,1.0
PD,USA,2023-05,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5106382978723404,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,LGA,2023.0,5.0
AC,USA,2023-04,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.4267515923566879,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,CDG,2023.0,4.0
AC,USA,2023-10,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6887417218543046,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,KEF,2023.0,10.0
B6,USA,2023-01,JFK-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6862745098039216,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,EWR,2023.0,1.0
AC,USA,2023-06,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.34545454545454546,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,BOS,2023.0,6.0
B6,USA,2023-10,KEF-CDG,BTS_T100_PLACEHOLDER,HIGH,0.7218934911242604,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,CDG,2023.0,10.0
PD,USA,2023-03,JFK-CDG,BTS_T100_PLACEHOLDER,HIGH,0.36363636363636365,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,CDG,2023.0,3.0
B6,USA,2023-07,BOS-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9611111111111111,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,LGA,2023.0,7.0
AC,USA,2023-04,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9672131147540983,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,ORD,2023.0,4.0
B6,USA,2023-04,JFK-EWR,BTS_T100_PLACEHOLDER,HIGH,0.38181818181818183,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,EWR,2023.0,4.0
B6,USA,2023-09,YYZ-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5414364640883977,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,CDG,2023.0,9.0
PD,USA,2023-10,JFK-KEF,BTS_T100_PLACEHOLDER,HIGH,0.9308510638297872,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,KEF,2023.0,10.0
B6,USA,2023-04,YUL-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7317073170731707,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,YYZ,2023.0,4.0
B6,USA,2023-04,BOS-CDG,BTS_T100_PLACEHOLDER,HIGH,0.5561224489795918,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,CDG,2023.0,4.0
PD,USA,2023-12,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,BOS,2023.0,12.0
B6,USA,2023-06,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6578947368421053,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,BOS,2023.0,6.0
B6,USA,2023-03,YUL-EWR,BTS_T100_PLACEHOLDER,HIGH,0.3764705882352941,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,EWR,2023.0,3.0
B6,USA,2023-08,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,ORD,2023.0,8.0
B6,USA,2023-10,KEF-LGA,BTS_T100_PLACEHOLDER,HIGH,0.4861878453038674,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,LGA,2023.0,10.0
WJA,USA,2023-04,EWR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.43258426966292135,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,YYZ,2023.0,4.0
AC,USA,2023-11,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.48717948717948717,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,BOS,2023.0,11.0
B6,USA,2023-01,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.47058823529411764,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,YYZ,2023.0,1.0
AC,USA,2023-11,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9044585987261147,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,11.0
PD,USA,2023-10,LHR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.5202312138728323,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,BOS,2023.0,10.0
PD,USA,2023-11,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.358974358974359,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,YYZ,2023.0,11.0
AC,USA,2023-01,YUL-EWR,BTS_T100_PLACEHOLDER,HIGH,1.0,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,EWR,2023.0,1.0
B6,USA,2023-07,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.30687830687830686,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,BOS,2023.0,7.0
B6,USA,2023-11,EWR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7362637362637363,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,KEF,2023.0,11.0
B6,USA,2023-01,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.4371584699453552,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,EWR,2023.0,1.0
AC,USA,2023-09,YVR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.9254658385093167,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,CDG,2023.0,9.0
B6,USA,2023-03,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6797752808988764,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,BOS,2023.0,3.0
B6,USA,2023-06,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6329787234042553,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,LGA,2023.0,6.0
B6,USA,2023-07,JFK-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5979899497487438,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,LGA,2023.0,7.0
B6,USA,2023-09,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.772972972972973,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,JFK,2023.0,9.0
AC,USA,2023-12,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.34375,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,ORD,2023.0,12.0
B6,USA,2023-05,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.9290322580645162,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,ORD,2023.0,5.0
B6,USA,2023-01,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.33540372670807456,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,LGA,2023.0,1.0
PD,USA,2023-09,EWR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.725609756097561,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,CDG,2023.0,9.0
B6,USA,2023-10,YUL-BOS,BTS_T100_PLACEHOLDER,HIGH,0.4819277108433735,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,BOS,2023.0,10.0
AC,USA,2023-10,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4968944099378882,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,10.0
PD,USA,2023-11,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.8351063829787234,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,KEF,2023.0,11.0
WJA,USA,2023-03,YUL-EWR,BTS_T100_PLACEHOLDER,HIGH,0.8089887640449438,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,EWR,2023.0,3.0
B6,USA,2023-01,KEF-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6209150326797386,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,ORD,2023.0,1.0
AC,USA,2023-04,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7453416149068323,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,YYZ,2023.0,4.0
B6,USA,2023-04,YUL-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6947368421052632,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,BOS,2023.0,4.0
B6,USA,2023-10,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.64375,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,ORD,2023.0,10.0
AC,USA,2023-10,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.5235602094240838,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,YYZ,2023.0,10.0
AC,USA,2023-04,KEF-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7483443708609272,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,KEF,2023.0,4.0
PD,USA,2023-03,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5833333333333334,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,JFK,2023.0,3.0
B6,USA,2023-04,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6818181818181818,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,EWR,2023.0,4.0
B6,USA,2023-07,YYZ-ORD,BTS_T100_PLACEHOLDER,HIGH,0.5806451612903226,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,ORD,2023.0,7.0
PD,USA,2023-02,LHR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.4808743169398907,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,LGA,2023.0,2.0
AC,USA,2023-01,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.95625,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,YYZ,2023.0,1.0
B6,USA,2023-03,YUL-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9606741573033708,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,LGA,2023.0,3.0
PD,USA,2023-05,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.3316582914572864,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,YYZ,2023.0,5.0
WJA,USA,2023-02,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.2937853107344633,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,BOS,2023.0,2.0
WJA,USA,2023-02,EWR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.4744897959183674,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,ORD,2023.0,2.0
AC,USA,2023-01,KEF-EWR,BTS_T100_PLACEHOLDER,HIGH,0.9052631578947369,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,EWR,2023.0,1.0
AC,USA,2023-06,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.3989071038251366,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,LGA,2023.0,6.0
B6,USA,2023-06,JFK-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,CDG,2023.0,6.0
B6,USA,2023-12,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.31976744186046513,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,ORD,2023.0,12.0
WJA,USA,2023-07,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.47674418604651164,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,JFK,2023.0,7.0
B6,USA,2023-04,KEF-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6529411764705882,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,BOS,2023.0,4.0
AC,USA,2023-12,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.8297872340425532,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,LGA,2023.0,12.0
AC,USA,2023-01,JFK-JFK,BTS_T100_PLACEHOLDER,HIGH,0.546875,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,JFK,2023.0,1.0
WJA,USA,2023-09,YUL-EWR,BTS_T100_PLACEHOLDER,HIGH,0.9333333333333333,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,EWR,2023.0,9.0
WJA,USA,2023-10,KEF-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.5668449197860963,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,YYZ,2023.0,10.0
PD,USA,2023-10,YVR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.8529411764705882,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,BOS,2023.0,10.0
AC,USA,2023-03,YYZ-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6629213483146067,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YYZ,LGA,2023.0,3.0
PD,USA,2023-01,BOS-EWR,BTS_T100_PLACEHOLDER,HIGH,0.5408163265306123,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,EWR,2023.0,1.0
AC,USA,2023-03,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.7528089887640449,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,JFK,2023.0,3.0
B6,USA,2023-11,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6060606060606061,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,11.0
PD,USA,2023-10,JFK-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.44041450777202074,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,JFK,YYZ,2023.0,10.0
B6,USA,2023-05,YVR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.7889447236180904,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,YYZ,2023.0,5.0
WJA,USA,2023-10,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.46153846153846156,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,EWR,2023.0,10.0
B6,USA,2023-02,YUL-CDG,BTS_T100_PLACEHOLDER,HIGH,0.6683673469387755,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,CDG,2023.0,2.0
PD,USA,2023-12,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5301204819277109,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,JFK,2023.0,12.0
B6,USA,2023-02,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8129032258064516,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,ORD,2023.0,2.0
PD,USA,2023-06,LHR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7077922077922078,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,BOS,2023.0,6.0
AC,USA,2023-08,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.36666666666666664,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,ORD,2023.0,8.0
WJA,USA,2023-04,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.45454545454545453,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,LGA,2023.0,4.0
B6,USA,2023-01,YVR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.40512820512820513,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,ORD,2023.0,1.0
WJA,USA,2023-12,LHR-CDG,BTS_T100_PLACEHOLDER,HIGH,0.8076923076923077,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,CDG,2023.0,12.0
AC,USA,2023-12,LHR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.9028571428571428,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,LGA,2023.0,12.0
B6,USA,2023-11,BOS-ORD,BTS_T100_PLACEHOLDER,HIGH,0.845360824742268,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,ORD,2023.0,11.0
AC,USA,2023-05,YUL-ORD,BTS_T100_PLACEHOLDER,HIGH,0.8333333333333334,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,ORD,2023.0,5.0
B6,USA,2023-01,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.5548387096774193,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,LGA,2023.0,1.0
PD,USA,2023-02,LHR-YYZ,BTS_T100_PLACEHOLDER,HIGH,0.5730337078651685,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,YYZ,2023.0,2.0
AC,USA,2023-12,EWR-LGA,BTS_T100_PLACEHOLDER,HIGH,0.6585365853658537,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,LGA,2023.0,12.0
WJA,USA,2023-03,LHR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6582278481012658,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,EWR,2023.0,3.0
B6,USA,2023-11,LHR-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6329113924050633,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,ORD,2023.0,11.0
AC,USA,2023-03,EWR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.6,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,EWR,2023.0,3.0
B6,USA,2023-12,YVR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.574585635359116,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,EWR,2023.0,12.0
WJA,USA,2023-05,KEF-JFK,BTS_T100_PLACEHOLDER,HIGH,0.6338797814207651,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,JFK,2023.0,5.0
B6,USA,2023-07,YVR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9885057471264368,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,JFK,2023.0,7.0
AC,USA,2023-02,YUL-KEF,BTS_T100_PLACEHOLDER,HIGH,0.6887417218543046,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,KEF,2023.0,2.0
AC,USA,2023-06,BOS-BOS,BTS_T100_PLACEHOLDER,HIGH,0.7058823529411765,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,BOS,2023.0,6.0
AC,USA,2023-01,YUL-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5654450261780105,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YUL,JFK,2023.0,1.0
B6,USA,2023-05,YVR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.5668449197860963,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,KEF,2023.0,5.0
WJA,USA,2023-07,YVR-KEF,BTS_T100_PLACEHOLDER,HIGH,0.4739583333333333,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,YVR,KEF,2023.0,7.0
B6,USA,2023-04,BOS-KEF,BTS_T100_PLACEHOLDER,HIGH,0.7142857142857143,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,KEF,2023.0,4.0
PD,USA,2023-01,LHR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.71875,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,BOS,2023.0,1.0
WJA,USA,2023-11,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.5968586387434555,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,JFK,2023.0,11.0
AC,USA,2023-11,LHR-EWR,BTS_T100_PLACEHOLDER,HIGH,0.7819148936170213,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,LHR,EWR,2023.0,11.0
AC,USA,2023-09,EWR-BOS,BTS_T100_PLACEHOLDER,HIGH,0.6153846153846154,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,BOS,2023.0,9.0
WJA,USA,2023-03,EWR-JFK,BTS_T100_PLACEHOLDER,HIGH,0.47474747474747475,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,EWR,JFK,2023.0,3.0
B6,USA,2023-03,KEF-ORD,BTS_T100_PLACEHOLDER,HIGH,0.6103896103896104,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,KEF,ORD,2023.0,3.0
PD,USA,2023-05,BOS-JFK,BTS_T100_PLACEHOLDER,HIGH,0.9685534591194969,1,load_factor,revenue_management,cost,ratio_RPM_over_ASM,BOS,JFK,2023.0,5.0
